question_id,a,b
202063016975_b,1.19033153059184,-1.41351961436176
202063016975_c,1.3664933251738,-0.776548709722082
202063016975_d,1.00485740169848,-1.08556030553828
202063017693,1.98108519616591,-0.143108226147734
202063026357,2.32676612840892,0.196449856775642
202063027152,2.23287291814159,0.197933363373017
202063028319,1.58038340026687,0.591145888975996
202063029160,1.36470830378822,-0.613113611212583
202063030658,1.7651201312393,0.192743735662429
202070212607,1.21056129824266,-1.02859677414999
202070213875,0.924651994411117,-1.00532992144625
202070214683,1.46754547909664,-1.36322992799121
202070215972,1.31672473843663,-1.74302742251365
202070216373,0.639714134875817,-1.34713644201271
202070457748,0.670415185712992,-2.61086268198861
202071836604,0.689967651391101,-1.84928747163057
202076691133,0.736284421473236,-1.54240301670582
202123723460,1.04672791388833,-2.10936171436997
202123724705,0.804542795742003,-1.17832605078772
202247678592,1.43328870438216,-1.09948087324094
202247680203,1.08988748968655,-1.79707724312148
202247903687,0.75189777039885,-2.02106801448325
202248014151_a,0.975558591604198,-1.24219718024736
202248014151_b,2.24139334710958,-1.46724121509745
202250193431,1.25997204359671,-0.589941809483505
202250762955,1.58260147831419,-1.40028990504099
202250904334,1.55857654094087,-1.582505526707
202251163813_a,0.957890106051576,-1.59092003296145
202251163813_b,1.46376907434205,-1.05346010346495
202251163813_c,1.37079368453457,-1.44870589512038
202257692536,0.788737674486814,-3.69385904073983
202257740175,1.12238407535122,-2.00619950280712
202263224163,1.62844863390853,-2.08871515850392
202263225120,1.25967558020275,-1.49240302167805
202263227933,2.00720088804704,-1.8188719844685
202263250911,0.0140950388873308,-6.34280521588931
202263251454,0.60375874642061,-0.0958988354252988
202263255439,0.749522566543098,-2.72548813289541
202302675319,0.778875208069741,-1.40464083696187
202302693567,1.22817159096461,-1.90045676016309
202305705634,1.88135179863037,-1.11865956977905
202306352190,1.55290888643948,-0.941418110196284
202313804827,1.13141020246372,-2.08369473815888
202314925402,1.82219382840603,-1.90916968965602
202314927694,1.78579331047297,-1.57903813784679
202314943132,1.44948321703121,-1.76834451877823
202317973881,1.91764962253134,-1.22594793610425
202318031256,1.8566903545379,-1.50981407324255
202327168333_a,1.85492388143297,-0.806103892425725
202327168333_b,1.91164554156796,-0.808096645378267
202327168333_c,2.0643506628883,-0.69752550886412
202327168333_d,1.92708752537421,-0.694780533588536
202391348355,1.50849891885627,-1.87053712615894
202392620804_a,1.31526560801371,-1.19989527882861
202392620804_b,0.68633740349931,-1.69680436794952
202393155322_a,1.24550965997344,-2.00108290897372
202393155322_b,1.58396888322843,-1.41057214291493
202393162485,1.40544657761365,-1.97631087460563
202393412991,1.32481638286231,-1.79860859618211
202393518105,0.891495222716184,-1.56459767789451
202397998891_a,0.715046343204163,-2.56983412317962
202397998891_b,0.518984415005065,-2.61935844920522
202397998891_c,0.0244652625270647,33.912303151884
202397998891_d,0.591755157808439,-3.02312129448878
202439705307_a,1.53412721794902,-1.69878717281765
202439705307_b,1.70826647661597,-1.59754772485731
202439705307_c,1.43516920318752,-1.93052162644271
202439705307_d,1.46546775188494,-0.858853192941523
202439705307_e,1.42688426358481,-1.19497556223973
202439705307_f,1.94562309778558,-1.51504103646203
202439705307_g,1.78046925819176,-1.15277166450384
202439705307_h,0.783672225688732,-0.031615684967148
202439705307_i,1.79267061618267,-1.44070632636542
202439705307_j,1.51309807119701,-1.36358141166844
202439705307_k,1.57466675736917,-1.3770384367525
202439705307_l,1.62578499999015,-1.43739023424353
202439706433_a,1.49041979362652,-0.390360973827931
202439706433_b,1.4254827683784,-0.391637962606131
202439706433_c,1.2885598442113,-0.179468568566166
202439706433_d,1.3593815343875,0.66080564542459
202439707644_a,1.77124401437403,-0.85359120123144
202439707644_b,1.34628898063238,-0.172572884488957
202439707644_c,1.56016704924151,0.658549933015736
202439707644_d,1.86716000241911,0.00426638129789049
202439707644_e,1.60759515558589,-0.121879714147246
202439707644_f,1.53468985855648,-0.48317515565632
202440158969_a,1.20958985938569,-1.57850521714289
202440158969_b,1.4182831781671,-1.74739795848983
202440158969_c,1.36340789670308,-1.33425793001954
202440158969_d,1.18367859725361,-1.16244973129441
202440158969_e,1.92554927579504,-1.48724079269483
202440158969_f,2.18242030467412,-1.26853078691365
202440158969_g,1.4285263262898,-1.2481353843735
202440158969_h,1.72444194650035,-1.6020994697866
202440158969_i,1.68005731004812,-1.52620419125026
202440158969_j,1.03494043670787,-1.95431736976251
202440158969_k,1.91010904271209,-1.48655180214212
202440158969_l,1.82822454700586,-1.4991937813453
202440159186_a,1.63089146840089,-0.313342800548265
202440159186_b,1.75075553922456,-0.483769675351578
202440159186_c,1.72386793647207,-0.478256486155096
202440159186_d,1.60012859618671,-0.196173974578112
202440159186_e,1.42002083808612,-0.645520419231323
202440160843_a,1.51590740193417,-0.914097892650244
202440160843_b,1.5000030239544,0.109358827550412
202440160843_c,1.57179349053556,-0.603446462536377
202440160843_d,1.36906517132163,-0.0371007238170042
202719435594,1.34944489773027,-0.798691403359062
202726134691,1.4229173075064,-0.511891999768119
202726135289,1.20623693324473,-0.017051803149324
202726136766,1.06223111699009,-0.689214130168452
202726137132,0.926316579727967,-0.0495441910453641
202743203237,0.648173494598083,-2.65701570302671
202743204954,0.957652948869817,-1.30522824011113
202743205509,0.592612347544248,-1.04443028361522
202743206799,1.61075233426911,-0.7426150446625
202743903632,1.00510062055593,-1.70440832368898
202743904481,0.868491417934224,-1.33647048627715
202743906499,0.891774232307747,-2.05682777335558
202744103960_a,1.32971792455788,-1.24453245124211
202744103960_b,1.26028524913173,-1.19020037480506
202744103960_c,1.34109162613099,-0.710584179670251
202744103960_d,1.33141097069698,-0.748365763105439
202744104846,1.09937936362571,0.312880860001472
202744105364,0.829972470404544,-0.0603415808034822
202759630752,1.10215489991371,-0.924295487979293
202770799749,1.68491432300228,1.17888480010728
202770800570_a,1.01727149293103,-1.40855288006376
202770800570_b,0.616628099070791,-0.426466369742445
202770800570_c,0.558294378482652,-0.143317689872392
202770800570_d,0.933050619844672,-0.0310680734332353
202770809517_a,1.24376598354391,-0.368934374126749
202770809517_b,0.868485892267747,-0.939936319173744
202770809517_c,1.12495894459065,-0.530404557016961
202770809517_d,0.601589147339372,0.1189139684944
202770810626,0.82513700328145,0.174280908518518
202771164316,1.21855468325806,1.7353825866336
202781727770,0.978028885944583,-2.1837714975238
202781728595,0.577083292494,-2.36428556616893
202783449480,0.98468959134023,-0.658765833014193
202783450472,0.646351145423303,-3.5129266702175
202786354986,0.516956782193225,-0.42943298763445
202786373660,1.50793465362905,1.72111061415919
202786379299,1.00893736234514,0.545015462425435
202894210112,1.24002504357612,-1.62690255480809
202895617726,0.939846871688843,-1.63822983803409
202895618577,0.344562802193738,-2.67711014493333
202953753194,0.588628329273111,-0.791006379708478
202953755907,0.706652597307567,-0.399982670097999
202974270622,0.840155710756608,-0.512359419228139
202974299225_a,0.868408363668208,-2.28321593654083
202974299225_b,0.592045430342785,-1.80177099571486
202974299225_c,0.615363472562502,-2.84049420605153
202974299225_d,0.492475933041134,-2.96755842663879
203564281181,0.79434495656768,-2.83761533269594
203565444960,0.835792609349358,-1.83469590076816
203568990529,1.15436448667753,-1.34674810985031
203575222378,1.06230632965277,-1.24969929270038
203630166688,1.3590094848179,-2.27527222626448
203630191970,0.956658704288173,-2.32565223438888
203630199172,1.03511485406149,-3.18040111242952
203630243155,1.07524882682884,-0.357060074774329
203631427295,0.793519056733386,-0.586686030968922
203631439901,0.601523628684774,-1.44342811834054
203636818325_a,0.701957302209859,-0.901809494286791
203636818325_b,1.14572704177152,-1.47174790299113
203636818325_c,1.30437470069915,-0.316855633502426
203636818325_d,0.677550396591494,-0.633102103368919
203636826985_a,1.551310825196,-1.22093235365101
203636826985_b,1.15044808081009,-1.10218344024927
203636826985_c,1.3220441608104,-0.686438464046087
203636826985_d,0.957435677410408,-0.670755637916575
203636828199_a,0.877319999398043,-1.66894061138362
203636828199_b,0.952420163908753,-0.424759634195916
203636828199_c,0.617570946761969,0.106455075638393
203636828199_d,0.909025600855155,-0.525447301686094
203637336284_a,1.18656689141172,-2.06374516631905
203637336284_b,0.958971143281661,-1.79208619835264
203637336284_c,0.829093469375323,-1.8745977458738
203637336284_d,0.376971114464952,-0.825279353760582
203637633543,1.36385888983898,0.616166684017165
203637634686,1.37230489991485,-0.23730065639319
203637636494,0.767776794134637,0.0244561807564753
203637637171,1.09765108423685,0.610690417151977
203638087624,0.707672876162691,-0.705834906479318
203663554309,0.817774384288727,-1.75343963240841
203663814609,1.02010664169815,-1.13611543115052
203668149635,0.634810266304777,-1.91734712864989
203668243979,0.80757800889378,-0.491373762330798
203668830315,1.95691658547364,-0.768119222492067
203670502558_a,0.758032861031569,-2.40410007736687
203670502558_b,0.768438247845069,-1.73766040805505
203670502558_c,0.880529284320243,-1.77836342507061
203670502558_d,0.926112598539907,-1.66399195365715
203670642660_a,1.01495671773017,-1.97577369750641
203670642660_b,1.01858173142083,-1.84678227697058
203670642660_c,0.714035199822683,-1.80797032144136
203670642660_d,0.740133321457329,-1.67242595428889
203670692703_a,1.27540887143278,-1.95171571263691
203670692703_b,0.791814862399693,-1.21805234397709
203670692703_c,0.350557359602454,-0.821614737808166
203670692703_d,0.88990579001842,-1.0477289166545
203724166188,0.582677995523968,-1.57756988817241
203724168559,0.380639514412421,-2.24226739912249
203724174597,0.778576586814217,-1.22333720003108
203724287144,0.743879534287312,-4.07444014988928
203724292711,0.855989143663433,0.966187219577398
203724293909,0.21988707782044,4.22955703872306
203724294251,0.457025185180833,-3.94340396270525
203733766253,1.35556594176408,0.412468306764871
203733845390_a,0.85100682364255,-0.79476909699828
203733845390_b,0.737636046983244,-0.688975163329636
203733845390_c,0.562456640809274,-0.157229170307045
203733845390_d,0.766311147539912,-0.0950443110582819
203733847154_a,0.844617279068536,-1.34071562759116
203733847154_b,0.42679733289175,-1.36721986213344
203733847154_c,0.591278607362019,-1.65554397493517
203733847154_d,0.784133884443928,0.195137119625916
203733885990_a,0.459836549180939,-0.626957003135369
203733885990_b,0.26449658313832,-0.00803342770386892
203733885990_c,0.426149493377119,-0.509288484170688
203733885990_d,0.457145044192887,0.925053382408648
203733930908,1.06145792506216,1.60437451622171
203733931444,1.17984828984533,0.560973090032389
203733938376_a,1.0974221709879,-0.155742066064318
203733938376_b,0.927948322528329,-0.961875317985035
203733938376_c,0.732378662278821,-0.0808045806704942
203733938376_d,0.936874097993817,-0.0777850876618911
203733988243,1.31651971075767,0.779373831666255
203733994987,0.856958507522313,-1.22144585814038
204024952515,-0.28841803594386,2.06760746939622
204024953516,-0.118870047962447,-0.903403648806071
204024954624,-0.5927720358685,3.20853081600681
204024955693,-0.578270240344069,4.80004527958293
204024956934,-0.235161214155407,4.84367881754497
204024957166,-0.327276963983048,4.05604459304305
204024958222,-0.102170533794119,-3.6886192257982
204024959548,-0.274524298997484,-1.630541571037
204024960299,-0.297152206301624,-0.887378341625526
204024961207,-0.136797644608142,1.94130316750491
204024962728,-0.386289684090362,6.36057961746245
204024963265,-0.304464509365874,0.579099648853686
204024964345,-0.388061185405336,4.19970464925384
204024965848,-0.614696127715561,1.92558071111783
204024966327,-0.235833592770007,1.32762970992282
204024967167_a,0.312294145264652,-7.29618846453565
204024967167_b,-0.167482704281928,5.28807363349044
204024967167_c,-0.591053485588739,3.14564563290459
204024967167_d,0.113818885053048,-17.712568272951
204024968873_b,-0.792036716835792,2.90051942762996
204024968873_c,-0.797459644935852,3.19815013998098
204024968873_d,-0.0379665966697098,20.9001396786773
204241895736,1.07366103842625,-2.24229793547434
204241896713,1.36416106050999,-1.69703418561097
204241897935,1.22414211537018,-1.32218959282136
204241898121,1.39081105999407,-0.436567687056705
204241899175,1.28023315240619,-1.40570515057573
204241900245,1.7210188068466,-1.78546446822007
204241901678,1.24213155180871,-1.0997033797791
204241902266,1.51122611133403,-1.77693231459618
204241903865,1.3041134529739,-1.12276276469335
204241904388,1.43056487041325,-1.27659307380052
204241905929,1.50705706816163,-1.41049726737841
204241906387,1.2255485928859,-1.15048807092094
204242126272_a,0.885049872913143,0.267165304861077
204242126272_b,1.21960490890797,-1.14413462517708
204242126272_c,0.843816858052371,-1.77339536400937
204242126272_d,0.779360165200171,-1.3529321724237
204242127166_a,0.833121331854305,-3.50780293094409
204242127166_b,0.962205575564469,-1.92775322888065
204242127166_c,1.01867609725933,-1.36446639237292
204242127166_d,0.964543244177853,-1.22175112637062
204242128732,0.915037832683931,-1.78828919478666
204242129254,1.28891342562458,-0.321663017260436
204242130326,1.1999456386231,-0.15198611605554
204242324573,0.9132421028984,-1.37038654842922
204242390968,1.52002946558508,-1.35269033097781
204242432957,1.24382712347871,-1.88886640245627
204242544338,1.29310281391334,-1.2728033338497
204242652145,0.734294560279782,-0.691865983055621
204242700347,1.41084873306147,-1.58995830485049
204242719857,1.24568126713417,-1.11926466176431
204242756842,0.866515099216335,-1.25255654470562
204242941883,0.863297895220283,-1.14308724034881
204242942599,1.37606893806902,-1.53207329122747
204243062762,1.21956934383988,-1.39626713387674
204243093365,1.70761158453304,-1.26985910590425
204243238798_a,0.960829037685843,0.242167639948879
204243238798_b,0.851187092644492,-1.78204589959659
204243238798_c,1.02336122524002,-1.16420455634352
204243238798_d,0.41642582352809,-1.1002939399614
204243319272,1.59730541328774,-0.611141413551359
204245611244_a,0.731525044694937,-2.84148919643035
204245611244_b,1.22350945276398,-2.0433692334648
204245611244_c,0.534380987733862,-1.35131347334909
204245611244_d,1.2572618332547,-0.540122157919869
204245625428,1.36368193158751,-0.503884898996048
204245643491,1.35157842605937,-0.0457048009570789
204245659514,1.38040161858249,-0.592520046366546
204245688235,1.40971457156736,-0.5591872934781
204251535673,1.03937623710234,-1.72116042973472
204251537931,1.61205758843349,-1.53672888579943
204251554689,1.57385143717671,-1.77087425520549
204251556618,1.47236985879522,-1.55199053824738
204251558157,1.38014607540762,-0.968792537352657
204251560603,1.20075860243641,-1.36398221274608
204251959673,1.16029088869658,-1.22739082811016
204254269594,0.934953733127713,-3.59964171162619
204254270778,1.2342175322923,-3.6858023665463
204254271551,0.593314979766328,-3.72952663339221
204254272681,1.02361641026623,-1.30094056515652
204254273683,0.803735500629463,-3.07035849776505
204254274526,1.44746414912986,-1.34042459713354
204254275622,0.962189419265149,-1.94356342604058
204254276368,1.15790390925588,-0.274051920650956
204254277245,1.53661394419872,-2.28265180543922
204254278778,0.95275955593341,-0.493024672382054
204254279187,0.488452975418183,1.74325023665212
204254280730,0.785881850454497,-1.499789054475
204254281214_a,0.697684227214055,-0.532177805232533
204254281214_b,0.684835895010491,-2.11827642105627
204254281214_c,0.715164201839264,-2.10857780072007
204254281214_d,1.14454233968386,-1.2399598955683
204254282763_a,1.14510365843074,-0.732229473904257
204254282763_b,1.27158382026081,-1.23402859617574
204254282763_c,1.29636274498782,-0.909660998584321
204254282763_d,0.786821704932558,-0.921605846080474
204254283498,1.04550423569243,-0.264925016516152
204254284733,0.930272793230475,-0.94534165759263
204254285861,0.94376770052974,-0.871941502759566
204254286995,1.18332436564157,0.0428772079736231
204257306168,1.46578308733132,-1.20501941890257
204257308442,1.68841259216699,-1.96475320015752
204257309236,0.858732364159165,-1.46579634581416
204257310342,1.59416546510719,-1.13813518369546
204257311340,1.32992420814219,-1.74205357864957
204257312361,1.46804743853369,-1.63259391403494
204257313575,0.87423818288097,-1.88229521197547
204257314814,1.29157623797063,-0.92361104728003
204257316921,1.54184420961429,-1.62516223027252
204257317154,1.28390331871777,-1.96816704961194
204258409844,1.33351577038439,-1.53448343022346
204258410916,1.7663498036554,-1.28780919840341
204258411933,1.2989547647807,-0.669195694249871
204258445598,1.26319110628673,0.0384943288353027
204258456407,1.16507310436204,-1.17532315863747
204258477773,1.90458143213241,-1.5791833665584
204258478817,0.694072856762722,-0.587793156585752
204260836955,1.4311785884206,0.271257967132267
204260837121,1.26662648851161,-0.534909613323043
204260838164,1.20334195022432,0.981110340263546
204260839754,1.67231062125476,0.433238038995456
204260840189_a,1.67736390544421,-1.85466529597371
204260840189_b,1.93038014141009,-1.22424205576295
204260840189_c,1.20322720880203,-1.85128546140691
204260840189_d,1.38393808468963,-1.47543712643083
204260841693_a,1.82380501006828,-0.944293850851418
204260841693_b,0.949896007880263,-1.49721211714872
204260841693_c,0.963090404169945,-1.09707629179714
204260841693_d,0.913999140790419,-1.08142248940515
204261668829,1.08115491772106,-0.0935339092039281
204261670281,1.6511198943652,-0.781612220094889
204261672632,1.23625923147291,0.320072513626202
204261911166,1.33923304693671,0.524313828745342
204261959588_a,0.985768511458602,-2.46971684486783
204261959588_b,1.33338166125893,-1.3102694460378
204261959588_c,0.720785570240335,-2.63243740687965
204261959588_d,1.08803118134822,-0.994646186182098
204274013803,1.38333276928626,-1.54757929315517
204274014637,0.878555106324779,-1.0823471580618
204274015719,1.76443957308066,-1.27548825973595
204274016112,3.7000012063346,-1.63429813833709
204274017829,0.884746152826366,-2.71235950050142
204274018927,1.01500495549389,-0.747718696797036
204274019393,0.860604470962905,-1.59404638029869
204274020868,1.18042414731366,-1.11735770724703
204274021738,1.23843329263745,-0.910571698640839
204274022824,0.527622616110001,-0.772153543764027
204274023130,1.17452122377939,-1.67590554087577
204274024670,1.33506854811618,-0.976727474476248
204274025970_a,0.43223757135732,-2.95334899144414
204274025970_b,0.833326165764281,-1.0965715940101
204274025970_c,0.533205994830438,-0.692881211811177
204274025970_d,0.136653093491311,-2.94786848242498
204274026405_a,0.632535157541624,-1.05316424540324
204274026405_b,-0.217694399235055,4.78072547821855
204274026405_c,0.153688831449333,-1.09340230715913
204274026405_d,0.0688909686244076,-5.78032260505327
204274027845_a,0.730885998477599,-1.46346116685937
204274027845_b,0.365654516975464,-1.00745347801241
204274027845_c,0.578044900672646,-2.10520910507493
204274027845_d,0.149261715898801,-1.4847881935737
204274028709_a,0.962572632717505,-1.09161224383079
204274028709_b,0.724681998174138,-1.53973853163369
204274028709_c,-0.351057976397561,-3.02615142469581
204274028709_d,0.355659873134112,-2.24831449804787
204274031144,1.19794848042554,1.35383827296418
204274032962,0.822533791834728,-0.251514493356372
204274033226,0.857758256274262,0.281821598159617
204274034765,0.289158989094802,6.6810912314619
204274036139,1.50225598380221,-2.15936298614379
204274037984,1.34013346915439,-1.86475846053885
204274038683,1.12620445018733,-1.51468249853075
204274039582,2.34699935865002,-1.84103628607985
204274040957,1.57641682291222,-1.96594563281472
204274041834,1.30710573471566,-1.52273381610023
204274042485,1.05223893990959,-1.0184722614553
204274043711,1.50145674598284,-1.6451818414489
204274044833,1.23615383980683,-2.1765954476758
204274045227,0.848551013387512,-1.09886361029601
204274046108,1.70235480566838,-1.37204592727932
204274047625,0.79487034406305,-1.79822036564848
204274048868_a,1.03517003344014,-1.57179265496299
204274048868_b,0.0173698002803363,-33.9394862639478
204274048868_c,0.572618047186324,-1.85026160156622
204274048868_d,0.756734121107922,-1.23262485255672
204274049107_a,0.468330786312177,-3.01521945966329
204274049107_b,0.343138284930592,0.578041787292861
204274049107_c,0.0834544629666718,-8.07987112552129
204274049107_d,0.392846146113221,-1.62085525422865
204274050330_a,1.41166263120222,-2.04786526427005
204274050330_b,0.253617895986467,-3.94447253936581
204274050330_c,0.655879982808866,-0.126115029702494
204274050330_d,0.81710017982924,-1.47941433617286
204274051220_a,0.734896585077176,-0.549976552255762
204274051220_b,0.450160258299694,-1.82224027861078
204274051220_c,0.603835247301613,-1.06927717276682
204274051220_d,0.348751280669033,-0.20833044095097
204274052736,0.838498611073378,-0.210800635000898
204274053954,1.30672654519381,0.180466675741606
204274054427,1.43476007356606,1.96644292452304
204274055219,0.384489158657963,9.37077924722187
204274056507,0.632881285270781,2.58629222721156
204274058355,0.523622599491391,-0.853396454225855
204274059745,1.48298521884834,-1.67647171221699
204274060669,0.750293528993282,-0.381034328029875
204274061719,0.816806790534575,-0.102157179832343
204274062888,1.57412775839507,-2.1354940013051
204274063800,1.16472174985771,-1.40696129235383
204274064176,1.99609989660844,-1.36171050474316
204274065688,0.392619008053512,2.76608821872289
204274066934,1.15839597870524,-1.23261023906611
204274067977,0.913122708069918,-1.49156007323348
204274068541,0.826133751023902,-1.42937752141715
204274069437,0.452337635555024,0.336551245336618
204274070878_a,0.870716409367947,-1.65629683680232
204274070878_b,1.13234119914533,-1.3103363950388
204274070878_c,1.07010988694131,-1.09607245681065
204274070878_d,0.317851263407141,-1.56405624324052
204274071593_a,0.700001239939903,-2.46378040261086
204274071593_b,0.667277120608537,-0.353171399405332
204274071593_c,0.497891218864873,-1.48912928258307
204274071593_d,0.485131809537261,-0.645205169546391
204274072156_a,0.461206202245901,0.0572229055550349
204274072156_b,0.0644642228777421,0.0130602938417508
204274072156_c,0.707400818283164,-1.5408684675453
